t,h_GR,h_model
1.2778194548637160e+02,1.0571406965714428e-01,1.0571406965714428e-01
1.2783195798949738e+02,1.0820034961865141e-01,1.0820034961865141e-01
1.2788197049262317e+02,1.1068595299007218e-01,1.1068595299007218e-01
1.2793198299574894e+02,1.1317086422862407e-01,1.1317086422862407e-01
1.2798199549887472e+02,1.1565506779585169e-01,1.1565506779585169e-01
1.2803200800200051e+02,1.1813854815772565e-01,1.1813854815772565e-01
1.2808202050512628e+02,1.2062128978473537e-01,1.2062128978473537e-01
1.2813203300825208e+02,1.2310327715199579e-01,1.2310327715199579e-01
1.2818204551137785e+02,1.2558449473933223e-01,1.2558449473933223e-01
1.2823205801450362e+02,1.2806492703138697e-01,1.2806492703138697e-01
1.2828207051762942e+02,1.3054455851771293e-01,1.3054455851771293e-01
1.2833208302075519e+02,1.3302337369286699e-01,1.3302337369286699e-01
1.2838209552388096e+02,1.3550135705651581e-01,1.3550135705651581e-01
1.2843210802700676e+02,1.3797849311352486e-01,1.3797849311352486e-01
1.2848212053013253e+02,1.4045476637405613e-01,1.4045476637405613e-01
1.2853213303325833e+02,1.4293016135367029e-01,1.4293016135367029e-01
1.2858214553638410e+02,1.4540466257341655e-01,1.4540466257341655e-01
1.2863215803950987e+02,1.4787825455993464e-01,1.4787825455993464e-01
1.2868217054263567e+02,1.5035092184555243e-01,1.5035092184555243e-01
1.2873218304576145e+02,1.5282264896837486e-01,1.5282264896837486e-01
1.2878219554888722e+02,1.5529342047238925e-01,1.5529342047238925e-01
1.2883220805201302e+02,1.5776322090755859e-01,1.5776322090755859e-01
1.2888222055513879e+02,1.6023203482991460e-01,1.6023203482991460e-01
1.2893223305826456e+02,1.6269984680166294e-01,1.6269984680166294e-01
1.2898224556139036e+02,1.6516664139127207e-01,1.6516664139127207e-01
1.2903225806451613e+02,1.6763240317357042e-01,1.6763240317357042e-01
1.2908227056764193e+02,1.7009711672984829e-01,1.7009711672984829e-01
1.2913228307076770e+02,1.7256076664794706e-01,1.7256076664794706e-01
1.2918229557389347e+02,1.7502333752236102e-01,1.7502333752236102e-01
1.2923230807701927e+02,1.7748481395433444e-01,1.7748481395433444e-01
1.2928232058014504e+02,1.7994518055194997e-01,1.7994518055194997e-01
1.2933233308327081e+02,1.8240442193023376e-01,1.8240442193023376e-01
1.2938234558639661e+02,1.8486252271124809e-01,1.8486252271124809e-01
1.2943235808952238e+02,1.8731946752418399e-01,1.8731946752418399e-01
1.2948237059264818e+02,1.8977524100546794e-01,1.8977524100546794e-01
1.2953238309577395e+02,1.9222982779884129e-01,1.9222982779884129e-01
1.2958239559889972e+02,1.9468321255547455e-01,1.9468321255547455e-01
1.2963240810202552e+02,1.9713537993405134e-01,1.9713537993405134e-01
1.2968242060515129e+02,1.9958631460086587e-01,1.9958631460086587e-01
1.2973243310827706e+02,2.0203600122992241e-01,2.0203600122992241e-01
1.2978244561140286e+02,2.0448442450303200e-01,2.0448442450303200e-01
1.2983245811452863e+02,2.0693156910990032e-01,2.0693156910990032e-01
1.2988247061765441e+02,2.0937741974823229e-01,2.0937741974823229e-01
1.2993248312078020e+02,2.1182196112382404e-01,2.1182196112382404e-01
1.2998249562390598e+02,2.1426517795065531e-01,2.1426517795065531e-01
1.3003250812703178e+02,2.1670705495099529e-01,2.1670705495099529e-01
1.3008252063015755e+02,2.1914757685548181e-01,2.1914757685548181e-01
1.3013253313328332e+02,2.2158672840323484e-01,2.2158672840323484e-01
1.3018254563640912e+02,2.2402449434193997e-01,2.2402449434193997e-01
1.3023255813953489e+02,2.2646085942794539e-01,2.2646085942794539e-01
1.3028257064266066e+02,2.2889580842636079e-01,2.2889580842636079e-01
1.3033258314578646e+02,2.3132932611115339e-01,2.3132932611115339e-01
1.3038259564891223e+02,2.3376139726523537e-01,2.3376139726523537e-01
1.3043260815203803e+02,2.3619200668056861e-01,2.3619200668056861e-01
1.3048262065516380e+02,2.3862113915825198e-01,2.3862113915825198e-01
1.3053263315828957e+02,2.4104877950862147e-01,2.4104877950862147e-01
1.3058264566141537e+02,2.4347491255134707e-01,2.4347491255134707e-01
1.3063265816454114e+02,2.4589952311551547e-01,2.4589952311551547e-01
1.3068267066766691e+02,2.4832259603974224e-01,2.4832259603974224e-01
1.3073268317079271e+02,2.5074411617225456e-01,2.5074411617225456e-01
1.3078269567391848e+02,2.5316406837098770e-01,2.5316406837098770e-01
1.3083270817704425e+02,2.5558243750368309e-01,2.5558243750368309e-01
1.3088272068017005e+02,2.5799920844798391e-01,2.5799920844798391e-01
1.3093273318329582e+02,2.6041436609152174e-01,2.6041436609152174e-01
1.3098274568642162e+02,2.6282789533202072e-01,2.6282789533202072e-01
1.3103275818954739e+02,2.6523978107738422e-01,2.6523978107738422e-01
1.3108277069267317e+02,2.6765000824579410e-01,2.6765000824579410e-01
1.3113278319579896e+02,2.7005856176580711e-01,2.7005856176580711e-01
1.3118279569892474e+02,2.7246542657643696e-01,2.7246542657643696e-01
1.3123280820205051e+02,2.7487058762726546e-01,2.7487058762726546e-01
1.3128282070517631e+02,2.7727402987852506e-01,2.7727402987852506e-01
1.3133283320830208e+02,2.7967573830119413e-01,2.7967573830119413e-01
1.3138284571142788e+02,2.8207569787709641e-01,2.8207569787709641e-01
1.3143285821455365e+02,2.8447389359898723e-01,2.8447389359898723e-01
1.3148287071767942e+02,2.8687031047065642e-01,2.8687031047065642e-01
1.3153288322080522e+02,2.8926493350701477e-01,2.8926493350701477e-01
1.3158289572393099e+02,2.9165774773418840e-01,2.9165774773418840e-01
1.3163290822705676e+02,2.9404873818961585e-01,2.9404873818961585e-01
1.3168292073018256e+02,2.9643788992214332e-01,2.9643788992214332e-01
1.3173293323330833e+02,2.9882518799210622e-01,2.9882518799210622e-01
1.3178294573643410e+02,3.0121061747143973e-01,3.0121061747143973e-01
1.3183295823955990e+02,3.0359416344376011e-01,3.0359416344376011e-01
1.3188297074268567e+02,3.0597581100445970e-01,3.0597581100445970e-01
1.3193298324581147e+02,3.0835554526080522e-01,3.0835554526080522e-01
1.3198299574893724e+02,3.1073335133202346e-01,3.1073335133202346e-01
1.3203300825206301e+02,3.1310921434940320e-01,3.1310921434940320e-01
1.3208302075518881e+02,3.1548311945638102e-01,3.1548311945638102e-01
1.3213303325831458e+02,3.1785505180863483e-01,3.1785505180863483e-01
1.3218304576144035e+02,3.2022499657418008e-01,3.2022499657418008e-01
1.3223305826456615e+02,3.2259293893346419e-01,3.2259293893346419e-01
1.3228307076769192e+02,3.2495886407944746e-01,3.2495886407944746e-01
1.3233308327081772e+02,3.2732275721771342e-01,3.2732275721771342e-01
1.3238309577394350e+02,3.2968460356654522e-01,3.2968460356654522e-01
1.3243310827706927e+02,3.3204438835702804e-01,3.3204438835702804e-01
1.3248312078019507e+02,3.3440209683313854e-01,3.3440209683313854e-01
1.3253313328332084e+02,3.3675771425183321e-01,3.3675771425183321e-01
1.3258314578644661e+02,3.3911122588314935e-01,3.3911122588314935e-01
1.3263315828957241e+02,3.4146261701028940e-01,3.4146261701028940e-01
1.3268317079269818e+02,3.4381187292971399e-01,3.4381187292971399e-01
1.3273318329582395e+02,3.4615897895123710e-01,3.4615897895123710e-01
1.3278319579894975e+02,3.4850392039811956e-01,3.4850392039811956e-01
1.3283320830207552e+02,3.5084668260714941e-01,3.5084668260714941e-01
1.3288322080520132e+02,3.5318725092875064e-01,3.5318725092875064e-01
1.3293323330832709e+02,3.5552561072705940e-01,3.5552561072705940e-01
1.3298324581145286e+02,3.5786174738002530e-01,3.5786174738002530e-01
1.3303325831457866e+02,3.6019564627949946e-01,3.6019564627949946e-01
1.3308327081770443e+02,3.6252729283132279e-01,3.6252729283132279e-01
1.3313328332083020e+02,3.6485667245542530e-01,3.6485667245542530e-01
1.3318329582395600e+02,3.6718377058590979e-01,3.6718377058590979e-01
1.3323330832708177e+02,3.6950857267114406e-01,3.6950857267114406e-01
1.3328332083020757e+02,3.7183106417385658e-01,3.7183106417385658e-01
1.3333333333333334e+02,3.7415123057122074e-01,3.7415123057122074e-01
1.3338334583645911e+02,3.7646905735495106e-01,3.7646905735495106e-01
1.3343335833958491e+02,3.7878453003139406e-01,3.7878453003139406e-01
1.3348337084271068e+02,3.8109763412161213e-01,3.8109763412161213e-01
1.3353338334583646e+02,3.8340835516148192e-01,3.8340835516148192e-01
1.3358339584896225e+02,3.8571667870178150e-01,3.8571667870178150e-01
1.3363340835208803e+02,3.8802259030827763e-01,3.8802259030827763e-01
1.3368342085521380e+02,3.9032607556182403e-01,3.9032607556182403e-01
1.3373343335833960e+02,3.9262712005844430e-01,3.9262712005844430e-01
1.3378344586146537e+02,3.9492570940942273e-01,3.9492570940942273e-01
1.3383345836459117e+02,3.9722182924139920e-01,3.9722182924139920e-01
1.3388347086771694e+02,3.9951546519645259e-01,3.9951546519645259e-01
1.3393348337084271e+02,4.0180660293219533e-01,4.0180660293219533e-01
1.3398349587396851e+02,4.0409522812186399e-01,4.0409522812186399e-01
1.3403350837709428e+02,4.0638132645440150e-01,4.0638132645440150e-01
1.3408352088022005e+02,4.0866488363455483e-01,4.0866488363455483e-01
1.3413353338334585e+02,4.1094588538296101e-01,4.1094588538296101e-01
1.3418354588647162e+02,4.1322431743623339e-01,4.1322431743623339e-01
1.3423355838959739e+02,4.1550016554705865e-01,4.1550016554705865e-01
1.3428357089272319e+02,4.1777341548427888e-01,4.1777341548427888e-01
1.3433358339584896e+02,4.2004405303298115e-01,4.2004405303298115e-01
1.3438359589897476e+02,4.2231206399459142e-01,4.2231206399459142e-01
1.3443360840210053e+02,4.2457743418695670e-01,4.2457743418695670e-01
1.3448362090522630e+02,4.2684014944443882e-01,4.2684014944443882e-01
1.3453363340835210e+02,4.2910019561800350e-01,4.2910019561800350e-01
1.3458364591147787e+02,4.3135755857530184e-01,4.3135755857530184e-01
1.3463365841460364e+02,4.3361222420076662e-01,4.3361222420076662e-01
1.3468367091772944e+02,4.3586417839569735e-01,4.3586417839569735e-01
1.3473368342085521e+02,4.3811340707834523e-01,4.3811340707834523e-01
1.3478369592398101e+02,4.4035989618401089e-01,4.4035989618401089e-01
1.3483370842710679e+02,4.4260363166511701e-01,4.4260363166511701e-01
1.3488372093023256e+02,4.4484459949131300e-01,4.4484459949131300e-01
1.3493373343335836e+02,4.4708278564955167e-01,4.4708278564955167e-01
1.3498374593648413e+02,4.4931817614417818e-01,4.4931817614417818e-01
1.3503375843960990e+02,4.5155075699702113e-01,4.5155075699702113e-01
1.3508377094273570e+02,4.5378051424748028e-01,4.5378051424748028e-01
1.3513378344586147e+02,4.5600743395260718e-01,4.5600743395260718e-01
1.3518379594898724e+02,4.5823150218719999e-01,4.5823150218719999e-01
1.3523380845211304e+02,4.6045270504388741e-01,4.6045270504388741e-01
1.3528382095523881e+02,4.6267102863321263e-01,4.6267102863321263e-01
1.3533383345836461e+02,4.6488645908372950e-01,4.6488645908372950e-01
1.3538384596149038e+02,4.6709898254207444e-01,4.6709898254207444e-01
1.3543385846461615e+02,4.6930858517306939e-01,4.6930858517306939e-01
1.3548387096774195e+02,4.7151525315979753e-01,4.7151525315979753e-01
1.3553388347086772e+02,4.7371897270369118e-01,4.7371897270369118e-01
1.3558389597399349e+02,4.7591973002462107e-01,4.7591973002462107e-01
1.3563390847711929e+02,4.7811751136098363e-01,4.7811751136098363e-01
1.3568392098024506e+02,4.8031230296977961e-01,4.8031230296977961e-01
1.3573393348337086e+02,4.8250409112670889e-01,4.8250409112670889e-01
1.3578394598649663e+02,4.8469286212624912e-01,4.8469286212624912e-01
1.3583395848962240e+02,4.8687860228174634e-01,4.8687860228174634e-01
1.3588397099274820e+02,4.8906129792550168e-01,4.8906129792550168e-01
1.3593398349587397e+02,4.9124093540884639e-01,4.9124093540884639e-01
1.3598399599899975e+02,4.9341750110224247e-01,4.9341750110224247e-01
1.3603400850212554e+02,4.9559098139535707e-01,4.9559098139535707e-01
1.3608402100525132e+02,4.9776136269714932e-01,4.9776136269714932e-01
1.3613403350837709e+02,4.9992863143595806e-01,4.9992863143595806e-01
1.3618404601150289e+02,5.0209277405958785e-01,5.0209277405958785e-01
1.3623405851462866e+02,5.0425377703538665e-01,5.0425377703538665e-01
1.3628407101775446e+02,5.0641162685033858e-01,5.0641162685033858e-01
1.3633408352088023e+02,5.0856631001114205e-01,5.0856631001114205e-01
1.3638409602400600e+02,5.1071781304429842e-01,5.1071781304429842e-01
1.3643410852713180e+02,5.1286612249619790e-01,5.1286612249619790e-01
1.3648412103025757e+02,5.1501122493319285e-01,5.1501122493319285e-01
1.3653413353338334e+02,5.1715310694169703e-01,5.1715310694169703e-01
1.3658414603650914e+02,5.1929175512825898e-01,5.1929175512825898e-01
1.3663415853963491e+02,5.2142715611964718e-01,5.2142715611964718e-01
1.3668417104276071e+02,5.2355929656293843e-01,5.2355929656293843e-01
1.3673418354588648e+02,5.2568816312559397e-01,5.2568816312559397e-01
1.3678419604901225e+02,5.2781374249555202e-01,5.2781374249555202e-01
1.3683420855213805e+02,5.2993602138130336e-01,5.2993602138130336e-01
1.3688422105526382e+02,5.3205498651197580e-01,5.3205498651197580e-01
1.3693423355838959e+02,5.3417062463742004e-01,5.3417062463742004e-01
1.3698424606151539e+02,5.3628292252829357e-01,5.3628292252829357e-01
1.3703425856464116e+02,5.3839186697613384e-01,5.3839186697613384e-01
1.3708427106776693e+02,5.4049744479345474e-01,5.4049744479345474e-01
1.3713428357089273e+02,5.4259964281381956e-01,5.4259964281381956e-01
1.3718429607401850e+02,5.4469844789192412e-01,5.4469844789192412e-01
1.3723430857714430e+02,5.4679384690368382e-01,5.4679384690368382e-01
1.3728432108027008e+02,5.4888582674630881e-01,5.4888582674630881e-01
1.3733433358339585e+02,5.5097437433839436e-01,5.5097437433839436e-01
1.3738434608652165e+02,5.5305947661999544e-01,5.5305947661999544e-01
1.3743435858964742e+02,5.5514112055270992e-01,5.5514112055270992e-01
1.3748437109277319e+02,5.5721929311976226e-01,5.5721929311976226e-01
1.3753438359589899e+02,5.5929398132608699e-01,5.5929398132608699e-01
1.3758439609902476e+02,5.6136517219839932e-01,5.6136517219839932e-01
1.3763440860215056e+02,5.6343285278529187e-01,5.6343285278529187e-01
1.3768442110527633e+02,5.6549701015730158e-01,5.6549701015730158e-01
1.3773443360840210e+02,5.6755763140699944e-01,5.6755763140699944e-01
1.3778444611152790e+02,5.6961470364906808e-01,5.6961470364906808e-01
1.3783445861465367e+02,5.7166821402037982e-01,5.7166821402037982e-01
1.3788447111777944e+02,5.7371814968008417e-01,5.7371814968008417e-01
1.3793448362090524e+02,5.7576449780968131e-01,5.7576449780968131e-01
1.3798449612403101e+02,5.7780724561310370e-01,5.7780724561310370e-01
1.3803450862715678e+02,5.7984638031679792e-01,5.7984638031679792e-01
1.3808452113028258e+02,5.8188188916980710e-01,5.8188188916980710e-01
1.3813453363340835e+02,5.8391375944383983e-01,5.8391375944383983e-01
1.3818454613653415e+02,5.8594197843336515e-01,5.8594197843336515e-01
1.3823455863965992e+02,5.8796653345567818e-01,5.8796653345567818e-01
1.3828457114278569e+02,5.8998741185098835e-01,5.8998741185098835e-01
1.3833458364591149e+02,5.9200460098249541e-01,5.9200460098249541e-01
1.3838459614903726e+02,5.9401808823646551e-01,5.9401808823646551e-01
1.3843460865216304e+02,5.9602786102231753e-01,5.9602786102231753e-01
1.3848462115528883e+02,5.9803390677269530e-01,5.9803390677269530e-01
1.3853463365841461e+02,6.0003621294354659e-01,6.0003621294354659e-01
1.3858464616154041e+02,6.0203476701420644e-01,6.0203476701420644e-01
1.3863465866466618e+02,6.0402955648746903e-01,6.0402955648746903e-01
1.3868467116779195e+02,6.0602056888967060e-01,6.0602056888967060e-01
1.3873468367091775e+02,6.0800779177076802e-01,6.0800779177076802e-01
1.3878469617404352e+02,6.0999121270441026e-01,6.0999121270441026e-01
1.3883470867716929e+02,6.1197081928802310e-01,6.1197081928802310e-01
1.3888472118029509e+02,6.1394659914288396e-01,6.1394659914288396e-01
1.3893473368342086e+02,6.1591853991419654e-01,6.1591853991419654e-01
1.3898474618654663e+02,6.1788662927117477e-01,6.1788662927117477e-01
1.3903475868967243e+02,6.1985085490711411e-01,6.1985085490711411e-01
1.3908477119279820e+02,6.2181120453946881e-01,6.2181120453946881e-01
1.3913478369592400e+02,6.2376766590993293e-01,6.2376766590993293e-01
1.3918479619904977e+02,6.2572022678451189e-01,6.2572022678451189e-01
1.3923480870217554e+02,6.2766887495360235e-01,6.2766887495360235e-01
1.3928482120530134e+02,6.2961359823207008e-01,6.2961359823207008e-01
1.3933483370842711e+02,6.3155438445931900e-01,6.3155438445931900e-01
1.3938484621155288e+02,6.3349122149937520e-01,6.3349122149937520e-01
1.3943485871467868e+02,6.3542409724095927e-01,6.3542409724095927e-01
1.3948487121780445e+02,6.3735299959755953e-01,6.3735299959755953e-01
1.3953488372093022e+02,6.3927791650751453e-01,6.3927791650751453e-01
1.3958489622405602e+02,6.4119883593408222e-01,6.4119883593408222e-01
1.3963490872718180e+02,6.4311574586551590e-01,6.4311574586551590e-01
1.3968492123030759e+02,6.4502863431514357e-01,6.4502863431514357e-01
1.3973493373343337e+02,6.4693748932143724e-01,6.4693748932143724e-01
1.3978494623655914e+02,6.4884229894809198e-01,6.4884229894809198e-01
1.3983495873968494e+02,6.5074305128410104e-01,6.5074305128410104e-01
1.3988497124281071e+02,6.5263973444382450e-01,6.5263973444382450e-01
1.3993498374593648e+02,6.5453233656707011e-01,6.5453233656707011e-01
1.3998499624906228e+02,6.5642084581916471e-01,6.5642084581916471e-01
1.4003500875218805e+02,6.5830525039102583e-01,6.5830525039102583e-01
1.4008502125531385e+02,6.6018553849924355e-01,6.6018553849924355e-01
1.4013503375843962e+02,6.6206169838614104e-01,6.6206169838614104e-01
1.4018504626156539e+02,6.6393371831986270e-01,6.6393371831986270e-01
1.4023505876469119e+02,6.6580158659443778e-01,6.6580158659443778e-01
1.4028507126781696e+02,6.6766529152985499e-01,6.6766529152985499e-01
1.4033508377094273e+02,6.6952482147213832e-01,6.6952482147213832e-01
1.4038509627406853e+02,6.7138016479342055e-01,6.7138016479342055e-01
1.4043510877719430e+02,6.7323130989200963e-01,6.7323130989200963e-01
1.4048512128032007e+02,6.7507824519246862e-01,6.7507824519246862e-01
1.4053513378344587e+02,6.7692095914568473e-01,6.7692095914568473e-01
1.4058514628657164e+02,6.7875944022893897e-01,6.7875944022893897e-01
1.4063515878969744e+02,6.8059367694598649e-01,6.8059367694598649e-01
1.4068517129282321e+02,6.8242365782711578e-01,6.8242365782711578e-01
1.4073518379594898e+02,6.8424937142923403e-01,6.8424937142923403e-01
1.4078519629907478e+02,6.8607080633592976e-01,6.8607080633592976e-01
1.4083520880220055e+02,6.8788795115754520e-01,6.8788795115754520e-01
1.4088522130532633e+02,6.8970079453125044e-01,6.8970079453125044e-01
1.4093523380845213e+02,6.9150932512111507e-01,6.9150932512111507e-01
